"amount","customerId","paymentDate","paymentId","rentalId","staffId"
"4","142","2007-04-08","30602","4497","2"
"4","142","2007-04-08","30603","4531","1"
"0","142","2007-04-12","30604","6522","1"
"2","142","2007-04-28","30605","7764","1"
"2","142","2007-04-29","30606","8513","2"
"4","142","2007-04-29","30607","8623","2"
"7","142","2007-04-30","30608","9020","1"
"2","142","2007-04-30","30609","9131","1"
"5","142","2007-04-30","30610","9419","1"
"7","143","2007-04-07","30611","4031","1"
"0","143","2007-04-07","30612","4221","2"
"7","143","2007-04-08","30613","4585","1"
"6","143","2007-04-11","30614","6076","2"
"4","143","2007-04-11","30615","6207","2"
"0","143","2007-04-29","30616","8312","1"
"0","143","2007-04-29","30617","8335","1"
"1","143","2007-04-30","30618","9889","2"
"0","143","2007-04-30","30619","10118","1"
"6","144","2007-04-08","30620","4726","1"
"3","144","2007-04-08","30621","4818","2"
"0","144","2007-04-09","30622","5049","2"
"8","144","2007-04-09","30623","5374","2"
"7","144","2007-04-09","30624","5408","2"
"7","144","2007-04-10","30625","5526","2"
"7","144","2007-04-12","30626","6614","2"
"9","144","2007-04-12","30627","6791","2"
"5","144","2007-04-27","30628","7378","2"
"2","144","2007-04-27","30629","7566","2"
"0","144","2007-04-28","30630","7830","1"
"3","144","2007-04-28","30631","7858","1"
"5","144","2007-04-29","30632","8459","2"
"0","144","2007-04-30","30633","8983","1"
"7","144","2007-04-30","30634","9034","1"
"3","144","2007-04-30","30635","9098","1"
"4","144","2007-04-30","30636","9174","2"
"0","144","2007-04-30","30637","9714","2"
"5","145","2007-04-06","30638","3647","1"
"8","145","2007-04-07","30639","4201","2"
"4","145","2007-04-07","30640","4364","1"
"6","145","2007-04-07","30641","4405","2"
"2","145","2007-04-07","30642","4470","1"
"2","145","2007-04-08","30643","4817","2"
"2","145","2007-04-11","30644","6056","2"
"1","145","2007-04-11","30645","6339","1"
"0","145","2007-04-11","30646","6378","2"
"2","145","2007-04-27","30647","7061","2"
"7","145","2007-04-27","30648","7529","1"
"0","145","2007-04-28","30649","7954","2"
"0","145","2007-04-29","30650","8380","1"
"2","145","2007-04-30","30651","9156","1"
"0","145","2007-04-30","30652","9576","2"
"6","146","2007-04-08","30653","4849","1"
"4","146","2007-04-08","30654","5000","2"
"7","146","2007-04-11","30655","6102","1"
"6","146","2007-04-11","30656","6184","2"
"4","146","2007-04-11","30657","6327","1"
"0","146","2007-04-26","30658","6990","1"
"3","146","2007-04-28","30659","8246","2"
"7","147","2007-04-06","30660","3919","2"
"2","147","2007-04-06","30661","3956","2"
"0","147","2007-04-08","30662","4792","2"
"0","147","2007-04-09","30663","5044","2"
"2","147","2007-04-10","30664","5567","1"
"0","147","2007-04-10","30665","5844","1"
"0","147","2007-04-11","30666","6343","2"
"4","147","2007-04-11","30667","6469","2"
"2","147","2007-04-12","30668","6753","2"
"0","147","2007-04-27","30669","7044","2"
"0","147","2007-04-28","30670","7723","1"
"2","147","2007-04-29","30671","8893","1"
"0","147","2007-04-30","30672","9772","2"
"0","148","2007-04-06","30673","3653","1"
"0","148","2007-04-07","30674","4080","1"
"2","148","2007-04-08","30675","4746","1"
"2","148","2007-04-08","30676","4950","1"
"4","148","2007-04-09","30677","5034","1"
"4","148","2007-04-09","30678","5372","1"
"1","148","2007-04-11","30679","6169","1"
"8","148","2007-04-12","30680","6640","1"
"10","148","2007-04-12","30681","6793","2"
"0","148","2007-04-28","30682","7656","1"
"4","148","2007-04-28","30683","7693","2"
"9","148","2007-04-28","30684","7865","1"
"4","148","2007-04-28","30685","8111","2"
"3","148","2007-04-29","30686","8331","2"
"4","148","2007-04-29","30687","8394","1"
"4","148","2007-04-29","30688","8578","2"
"4","148","2007-04-29","30689","8626","2"
"5","148","2007-04-30","30690","9023","1"
"2","148","2007-04-30","30691","9106","1"
"1","148","2007-04-30","30692","9530","1"
"4","148","2007-04-30","30693","9594","1"
"4","148","2007-04-30","30694","10067","2"
"2","149","2007-04-06","30695","3894","1"
"6","149","2007-04-06","30696","3939","1"
"3","149","2007-04-08","30697","4766","1"
"0","149","2007-04-08","30698","4837","1"
"2","149","2007-04-09","30699","5091","1"
"10","149","2007-04-09","30700","5298","1"
"4","149","2007-04-11","30701","6356","1"
"5","149","2007-04-26","30702","6940","2"
"4","149","2007-04-27","30703","7559","2"
"6","149","2007-04-28","30704","7989","1"
"2","149","2007-04-30","30705","10154","2"
"6","150","2007-04-07","30706","4271","1"
"2","150","2007-04-12","30707","6633","1"
"4","150","2007-04-28","30708","7690","2"
"2","150","2007-04-30","30709","9121","1"
"2","151","2007-04-07","30710","4376","1"
"0","151","2007-04-12","30711","6720","2"
"3","151","2007-04-12","30712","6768","2"
"0","151","2007-04-12","30713","6854","2"
"0","151","2007-04-27","30714","7189","1"
"3","151","2007-04-27","30715","7332","2"
"4","151","2007-04-30","30716","9253","1"
"4","151","2007-04-30","30717","9890","1"
"2","151","2007-04-30","30718","9969","1"
"2","151","2007-04-30","30719","10078","1"
"2","152","2007-04-06","30720","3577","2"
"7","152","2007-04-06","30721","3786","1"
"4","152","2007-04-08","30722","4974","1"
"0","152","2007-04-11","30723","6273","1"
"2","152","2007-04-12","30724","6612","1"
"5","152","2007-04-30","30725","9010","1"
"0","153","2007-04-06","30726","3795","1"
"0","153","2007-04-06","30727","3949","1"
"5","153","2007-04-07","30728","4194","1"
"5","153","2007-04-08","30729","4670","2"
"0","153","2007-04-10","30730","5676","2"
"0","153","2007-04-10","30731","5771","2"
"9","153","2007-04-12","30732","6818","2"
"7","153","2007-04-28","30733","7824","2"
"0","153","2007-04-30","30734","9936","2"
"4","153","2007-04-30","30735","10015","2"
"7","154","2007-04-06","30736","3806","2"
"0","154","2007-04-06","30737","3912","2"
"4","154","2007-04-07","30738","4132","2"
"2","154","2007-04-07","30739","4252","1"
"5","154","2007-04-08","30740","4850","1"
"0","154","2007-04-09","30741","5101","1"
"2","154","2007-04-10","30742","5760","2"
"0","154","2007-04-11","30743","6048","1"
"4","154","2007-04-26","30744","6993","2"
"4","154","2007-04-27","30745","7055","1"
"4","154","2007-04-27","30746","7156","1"
"1","154","2007-04-28","30747","7900","2"
"7","154","2007-04-29","30748","8334","2"
"2","154","2007-04-30","30749","9286","2"
"1","155","2007-04-09","30750","5128","1"
"5","155","2007-04-11","30751","6066","1"
"4","155","2007-04-11","30752","6085","1"
"4","155","2007-04-11","30753","6087","2"
"2","155","2007-04-11","30754","6443","1"
"3","155","2007-04-27","30755","7077","1"
"2","155","2007-04-27","30756","7492","1"
"5","155","2007-04-28","30757","7730","2"
"7","155","2007-04-30","30758","9781","2"
"0","155","2007-04-30","30759","10098","1"
"2","156","2007-04-07","30760","4394","2"
"4","156","2007-04-10","30761","5534","2"
"2","156","2007-04-10","30762","5828","1"
"0","156","2007-04-10","30763","5908","2"
"6","156","2007-04-12","30764","6540","2"
"2","156","2007-04-27","30765","7389","2"
"4","156","2007-04-28","30766","7822","2"
"6","156","2007-04-30","30767","9409","1"
"0","156","2007-04-30","30768","9696","1"
"0","157","2007-04-06","30769","3739","1"
"5","157","2007-04-07","30770","4253","1"
"3","157","2007-04-07","30771","4435","2"
"0","157","2007-04-08","30772","4919","1"
"4","157","2007-04-10","30773","5862","1"
"2","157","2007-04-27","30774","7110","1"
"2","157","2007-04-27","30775","7195","2"
"4","157","2007-04-27","30776","7499","2"
"0","157","2007-04-28","30777","8163","2"
"0","157","2007-04-29","30778","8337","2"
"0","157","2007-04-29","30779","8347","2"
"4","157","2007-04-29","30780","8576","2"
"0","157","2007-04-29","30781","8707","1"
"4","157","2007-04-29","30782","8827","1"
"2","157","2007-04-30","30783","9237","2"
"4","157","2007-04-30","30784","9264","2"
"2","157","2007-04-30","30785","9958","1"
"4","157","2007-04-30","30786","10203","1"
"8","158","2007-04-07","30787","4117","1"
"2","158","2007-04-10","30788","5672","1"
"4","158","2007-04-10","30789","5988","1"
"2","158","2007-04-11","30790","6416","1"
"5","158","2007-04-12","30791","6901","2"
"2","158","2007-04-27","30792","7159","2"
"0","158","2007-04-28","30793","7732","1"
"2","158","2007-04-28","30794","7952","2"
"2","158","2007-04-29","30795","8750","1"
"1","158","2007-04-30","30796","8957","1"
"2","158","2007-04-30","30797","9393","1"
"1","158","2007-04-30","30798","9713","1"
"2","158","2007-04-30","30799","9801","1"
"5","159","2007-04-06","30800","3914","2"
"4","159","2007-04-07","30801","4273","2"
"0","159","2007-04-10","30802","5656","2"
"4","159","2007-04-12","30803","6885","2"
"2","159","2007-04-28","30804","8212","2"
"0","159","2007-04-29","30805","8470","1"
"3","159","2007-04-30","30806","9022","2"
"0","159","2007-04-30","30807","9132","2"
"7","159","2007-04-30","30808","9559","1"
"4","159","2007-04-30","30809","9917","1"
"0","160","2007-04-08","30810","4842","1"
"5","160","2007-04-08","30811","4908","1"
"6","160","2007-04-11","30812","6364","2"
"1","160","2007-04-11","30813","6448","2"
"0","160","2007-04-27","30814","7500","2"
"4","160","2007-04-28","30815","8184","1"
"0","160","2007-04-30","30816","9681","1"
"2","160","2007-04-30","30817","9758","2"
"2","160","2007-04-30","30818","10089","2"
"4","161","2007-04-06","30819","3948","1"
"0","161","2007-04-07","30820","4187","2"
"6","161","2007-04-07","30821","4248","2"
"2","161","2007-04-07","30822","4490","1"
"6","161","2007-04-09","30823","5349","2"
"4","161","2007-04-12","30824","6873","2"
"2","161","2007-04-27","30825","7003","1"
"4","161","2007-04-29","30826","8774","2"
"4","161","2007-04-30","30827","9135","1"
"0","161","2007-04-30","30828","9421","2"
"2","162","2007-04-08","30829","4982","2"
"4","162","2007-04-29","30830","8478","2"
"4","162","2007-04-29","30831","8582","1"
"4","162","2007-04-30","30832","9167","2"
"7","162","2007-04-30","30833","9726","1"
"0","162","2007-04-30","30834","9775","1"
"5","162","2007-04-30","30835","10093","2"
"3","163","2007-04-06","30836","3915","2"
"1","163","2007-04-07","30837","4126","1"
"4","163","2007-04-10","30838","5549","2"
"10","163","2007-04-10","30839","5574","1"
"0","163","2007-04-11","30840","6109","1"
"1","163","2007-04-12","30841","6831","1"
"1","163","2007-04-27","30842","7303","1"
"2","163","2007-04-27","30843","7403","1"
"0","163","2007-04-28","30844","8040","2"
"4","163","2007-04-28","30845","8063","2"
"4","163","2007-04-29","30846","8403","2"
"4","164","2007-04-08","30847","4548","2"
"3","164","2007-04-10","30848","5895","1"
"0","164","2007-04-11","30849","6393","1"
"2","164","2007-04-12","30850","6558","2"
"4","164","2007-04-12","30851","6637","1"
"0","164","2007-04-12","30852","6702","2"
"3","164","2007-04-26","30853","6980","1"
"6","164","2007-04-27","30854","7227","1"
"3","164","2007-04-28","30855","8135","2"
"4","164","2007-04-29","30856","8824","2"
"4","165","2007-04-05","30857","3531","2"
"5","165","2007-04-06","30858","3784","1"
"0","165","2007-04-07","30859","4304","2"
"2","165","2007-04-08","30860","4945","2"
"4","165","2007-04-09","30861","5472","1"
"4","165","2007-04-10","30862","5658","2"
"6","165","2007-04-10","30863","5901","2"
"0","165","2007-04-10","30864","5973","1"
"2","165","2007-04-27","30865","7074","1"
"0","165","2007-04-29","30866","8608","1"
"7","165","2007-04-30","30867","9182","2"
"4","165","2007-04-30","30868","9685","2"
"2","166","2007-04-06","30869","3606","2"
"2","166","2007-04-06","30870","3642","1"
"6","166","2007-04-07","30871","4389","2"
"0","166","2007-04-08","30872","4658","1"
"4","166","2007-04-09","30873","5184","1"
"4","166","2007-04-09","30874","5380","2"
"2","166","2007-04-10","30875","5646","1"
"7","166","2007-04-10","30876","5855","1"
"0","166","2007-04-11","30877","6237","2"
"2","166","2007-04-12","30878","6882","2"
"2","166","2007-04-27","30879","7581","1"
"5","166","2007-04-28","30880","8052","1"
"8","166","2007-04-30","30881","9009","1"
"4","167","2007-04-05","30882","3518","2"
"0","167","2007-04-08","30883","4493","2"
"0","167","2007-04-09","30884","5131","2"
"4","167","2007-04-09","30885","5178","1"
"0","167","2007-04-09","30886","5191","1"
"4","167","2007-04-09","30887","5413","1"
"2","167","2007-04-10","30888","5781","1"
"4","167","2007-04-11","30889","6269","2"
"4","167","2007-04-27","30890","7608","1"
"2","167","2007-04-28","30891","8092","1"
"4","167","2007-04-28","30892","8227","2"
"2","167","2007-04-29","30893","8318","1"
"0","167","2007-04-29","30894","8793","1"
"0","167","2007-04-29","30895","8864","2"
"4","167","2007-04-30","30896","9563","2"
"2","168","2007-04-05","30897","3530","1"
"5","168","2007-04-07","30898","4308","1"
"5","168","2007-04-07","30899","4363","2"
"2","168","2007-04-08","30900","4953","2"
"0","168","2007-04-09","30901","5459","1"
"5","168","2007-04-10","30902","5907","1"
"5","168","2007-04-11","30903","6334","1"
"0","168","2007-04-11","30904","6444","2"
"3","168","2007-04-12","30905","6809","2"
"1","168","2007-04-29","30906","8352","2"
"1","168","2007-04-29","30907","8527","1"
"6","168","2007-04-29","30908","8659","2"
"1","168","2007-04-29","30909","8883","2"
"4","168","2007-04-30","30910","9197","2"
"4","168","2007-04-30","30911","9418","1"
"6","168","2007-04-30","30912","9857","2"
"4","168","2007-04-30","30913","9899","2"
"8","169","2007-04-05","30914","3493","1"
"4","169","2007-04-08","30915","4687","1"
"2","169","2007-04-09","30916","5066","1"
"3","169","2007-04-11","30917","6143","1"
"4","169","2007-04-11","30918","6453","2"
"9","169","2007-04-12","30919","6488","2"
"6","169","2007-04-27","30920","7187","2"
"0","169","2007-04-27","30921","7597","1"
"4","169","2007-04-29","30922","8558","2"
"0","169","2007-04-30","30923","9203","2"
"4","170","2007-04-06","30924","3651","2"
"4","170","2007-04-06","30925","3749","1"
"4","170","2007-04-07","30926","4113","2"
"0","170","2007-04-07","30927","4468","2"
"0","170","2007-04-09","30928","5075","2"
"4","170","2007-04-10","30929","5573","1"
"7","170","2007-04-10","30930","5685","2"
"2","170","2007-04-10","30931","5808","2"
"7","170","2007-04-28","30932","7999","1"
"2","170","2007-04-30","30933","9517","2"
"2","170","2007-04-30","30934","9817","1"
"9","170","2007-04-30","30935","10102","1"
"0","171","2007-04-06","30936","3621","1"
"2","171","2007-04-06","30937","3745","2"
"5","171","2007-04-10","30938","5660","1"
"4","171","2007-04-10","30939","5986","1"
"2","171","2007-04-12","30940","6766","1"
"0","171","2007-04-12","30941","6774","2"
"3","171","2007-04-27","30942","7037","1"
"4","171","2007-04-30","30943","9066","2"
"5","171","2007-04-30","30944","9084","2"
"5","172","2007-04-08","30945","4820","1"
"4","172","2007-04-08","30946","4821","1"
"6","172","2007-04-08","30947","4878","2"
"7","172","2007-04-11","30948","6246","2"
"0","172","2007-04-11","30949","6380","1"
"5","172","2007-04-12","30950","6875","1"
"6","172","2007-04-27","30951","7122","1"
"2","172","2007-04-27","30952","7135","1"
"3","172","2007-04-27","30953","7194","1"
"2","172","2007-04-27","30954","7261","2"
"4","172","2007-04-27","30955","7638","1"
"6","172","2007-04-30","30956","8944","2"
"2","172","2007-04-30","30957","9118","1"
"5","172","2007-04-30","30958","9218","2"
"0","173","2007-04-06","30959","3717","2"
"7","173","2007-04-08","30960","4904","1"
"2","173","2007-04-09","30961","5430","2"
"4","173","2007-04-09","30962","5485","2"
"2","173","2007-04-09","30963","5488","1"
"2","173","2007-04-10","30964","5531","2"
"3","173","2007-04-10","30965","5615","1"
"4","173","2007-04-11","30966","6021","2"
"0","173","2007-04-27","30967","7644","1"
"2","173","2007-04-29","30968","8299","2"
"4","173","2007-04-29","30969","8808","2"
"8","173","2007-04-29","30970","8829","2"
"4","173","2007-04-30","30971","9097","1"
"2","173","2007-04-30","30972","9512","2"
"1","174","2007-04-08","30973","4803","2"
"4","174","2007-04-09","30974","5414","2"
"4","174","2007-04-12","30975","6909","1"
"7","174","2007-04-29","30976","8348","2"
"4","174","2007-04-29","30977","8754","1"
"4","174","2007-04-30","30978","9301","1"
"2","174","2007-04-30","30979","9847","1"
"4","175","2007-04-06","30980","3625","1"
"5","175","2007-04-07","30981","4167","2"
"1","175","2007-04-09","30982","5232","1"
"7","175","2007-04-12","30983","6865","2"
"2","175","2007-04-27","30984","7448","1"
"0","175","2007-04-28","30985","7771","1"
"2","175","2007-04-28","30986","8244","1"
"4","175","2007-04-28","30987","8264","1"
"3","175","2007-04-29","30988","8440","1"
"4","175","2007-04-29","30989","8817","1"
"4","175","2007-04-30","30990","9941","2"
"4","176","2007-04-06","30991","3643","1"
"6","176","2007-04-06","30992","3931","2"
"3","176","2007-04-07","30993","4121","2"
"2","176","2007-04-11","30994","6035","1"
"6","176","2007-04-11","30995","6354","1"
"4","176","2007-04-27","30996","7017","1"
"2","176","2007-04-27","30997","7025","1"
"2","176","2007-04-27","30998","7210","1"
"2","176","2007-04-27","30999","7521","2"
"5","176","2007-04-28","31000","7751","1"
"2","176","2007-04-29","31001","8279","1"
"6","176","2007-04-30","31002","9145","2"
"0","177","2007-04-08","31003","4760","1"
"9","177","2007-04-11","31004","6217","2"
"2","177","2007-04-11","31005","6284","1"
"3","177","2007-04-27","31006","7493","1"
"1","177","2007-04-28","31007","7674","2"
"0","177","2007-04-28","31008","8139","1"
"1","177","2007-04-30","31009","9190","2"
"2","178","2007-04-08","31010","4915","1"
"2","178","2007-04-09","31011","5015","1"
"4","178","2007-04-09","31012","5057","1"
"10","178","2007-04-09","31013","5094","1"
"2","178","2007-04-10","31014","5984","1"
"4","178","2007-04-11","31015","6347","2"
"5","178","2007-04-12","31016","6554","1"
"6","178","2007-04-12","31017","6566","1"
"2","178","2007-04-12","31018","6606","2"
"4","178","2007-04-28","31019","7959","1"
"0","178","2007-04-28","31020","8069","2"
"3","178","2007-04-29","31021","8287","1"
"5","178","2007-04-29","31022","8388","2"
"4","178","2007-04-29","31023","8696","2"
"4","178","2007-04-30","31024","9004","2"
"7","178","2007-04-30","31025","9311","1"
"4","178","2007-04-30","31026","9879","2"
"0","178","2007-04-30","31027","10125","2"
"6","179","2007-04-06","31028","3671","1"
"0","179","2007-04-06","31029","3844","1"
"2","179","2007-04-08","31030","4618","1"
"6","179","2007-04-11","31031","6071","2"
"7","179","2007-04-12","31032","6616","1"
"2","179","2007-04-12","31033","6806","1"
"6","179","2007-04-27","31034","7028","1"
"4","179","2007-04-27","31035","7054","1"
"4","179","2007-04-27","31036","7609","1"
"2","179","2007-04-29","31037","8573","1"
"8","179","2007-04-29","31038","8731","1"
"4","179","2007-04-30","31039","9491","2"
"0","179","2007-04-30","31040","9893","2"
"4","179","2007-04-30","31041","10156","1"
"7","180","2007-04-08","31042","4826","2"
"9","180","2007-04-08","31043","4924","1"
"0","180","2007-04-09","31044","5384","2"
"0","180","2007-04-10","31045","5773","2"
"3","180","2007-04-10","31046","5860","1"
"2","180","2007-04-27","31047","7274","1"
"2","180","2007-04-29","31048","8540","2"
"5","180","2007-04-29","31049","8720","2"
"0","180","2007-04-30","31050","9373","1"
"3","180","2007-04-30","31051","9995","2"
"6","181","2007-04-06","31052","3862","1"
"4","181","2007-04-07","31053","4428","2"
"4","181","2007-04-12","31054","6477","2"
"8","181","2007-04-26","31055","6946","1"
"0","181","2007-04-27","31056","7393","1"
"4","181","2007-04-27","31057","7632","1"
"5","181","2007-04-29","31058","8593","1"
"9","181","2007-04-29","31059","8601","1"
"4","181","2007-04-30","31060","9214","2"
"5","181","2007-04-30","31061","9235","2"
"8","181","2007-04-30","31062","9357","1"
"4","181","2007-04-30","31063","9844","1"
"2","182","2007-04-05","31064","3509","1"
"6","182","2007-04-06","31065","3697","1"
"2","182","2007-04-07","31066","4174","1"
"0","182","2007-04-07","31067","4349","1"
"1","182","2007-04-08","31068","4513","2"
"3","182","2007-04-08","31069","4591","2"
"0","182","2007-04-08","31070","4784","2"
"2","182","2007-04-09","31071","5521","1"
"0","182","2007-04-27","31072","7229","2"
"0","182","2007-04-28","31073","7863","2"
"4","182","2007-04-28","31074","7880","2"
"8","182","2007-04-28","31075","8048","2"
"2","183","2007-04-06","31076","3869","1"
"0","183","2007-04-07","31077","4134","2"
"2","183","2007-04-07","31078","4157","2"
"1","183","2007-04-09","31079","5069","1"
"0","183","2007-04-10","31080","5756","2"
"4","183","2007-04-12","31081","6472","1"
"4","183","2007-04-12","31082","6569","1"
"0","183","2007-04-27","31083","7359","2"
"5","183","2007-04-30","31084","9672","2"
"4","183","2007-04-30","31085","9818","1"
"2","183","2007-04-30","31086","9931","2"
"0","184","2007-04-07","31087","4314","1"
"6","184","2007-04-08","31088","4882","2"
"0","184","2007-04-10","31089","5891","1"
"2","184","2007-04-12","31090","6493","2"
"6","184","2007-04-12","31091","6700","2"
"4","184","2007-04-27","31092","7051","2"
"6","184","2007-04-28","31093","7686","2"
"4","184","2007-04-29","31094","8892","1"
"0","184","2007-04-30","31095","9162","1"
"9","185","2007-04-07","31096","4186","1"
"2","185","2007-04-08","31097","4524","1"
"7","185","2007-04-08","31098","4822","2"
"2","185","2007-04-11","31099","6106","2"
"1","185","2007-04-11","31100","6418","1"
"2","185","2007-04-26","31101","6965","1"
"4","185","2007-04-27","31102","7066","1"
"2","185","2007-04-28","31103","8200","1"
"0","185","2007-04-29","31104","8442","2"
"8","185","2007-04-29","31105","8684","1"
"0","185","2007-04-30","31106","9246","2"
"2","185","2007-04-30","31107","9473","2"
"4","186","2007-04-11","31108","6067","2"
"0","186","2007-04-28","31109","7739","2"
"3","186","2007-04-28","31110","7915","1"
"4","186","2007-04-29","31111","8483","1"
"0","186","2007-04-29","31112","8872","2"
"2","186","2007-04-30","31113","9303","2"
"5","186","2007-04-30","31114","9360","2"
"1","186","2007-04-30","31115","10104","1"
"10","187","2007-04-06","31116","3709","2"
"4","187","2007-04-07","31117","4429","1"
"0","187","2007-04-09","31118","5366","2"
"8","187","2007-04-10","31119","5738","1"
"6","187","2007-04-10","31120","5833","2"
"3","187","2007-04-11","31121","6057","1"
"2","187","2007-04-11","31122","6428","2"
"4","187","2007-04-27","31123","7289","2"
"7","187","2007-04-28","31124","7844","2"
"7","187","2007-04-28","31125","7967","2"
"2","187","2007-04-30","31126","9241","1"
"3","188","2007-04-06","31127","3848","2"
"2","188","2007-04-07","31128","4150","2"
"2","188","2007-04-09","31129","5356","2"
"5","188","2007-04-10","31130","5729","2"
"4","188","2007-04-12","31131","6555","2"
"0","188","2007-04-27","31132","7042","2"
"4","188","2007-04-27","31133","7556","1"
"4","188","2007-04-30","31134","9613","2"
"0","189","2007-04-06","31135","3763","1"
"4","189","2007-04-06","31136","3813","2"
"0","189","2007-04-07","31137","4203","2"
"5","189","2007-04-11","31138","6193","1"
"4","189","2007-04-27","31139","7469","1"
"4","189","2007-04-28","31140","7675","1"
"2","189","2007-04-28","31141","7790","2"
"5","189","2007-04-30","31142","9171","2"
"0","189","2007-04-30","31143","9386","2"
"4","189","2007-04-30","31144","9506","1"
"5","190","2007-04-06","31145","4005","2"
"2","190","2007-04-07","31146","4140","1"
"3","190","2007-04-12","31147","6867","2"
"4","190","2007-04-27","31148","7175","1"
"5","190","2007-04-27","31149","7386","1"
"2","190","2007-04-27","31150","7404","2"
"0","190","2007-04-29","31151","8498","1"
"2","191","2007-04-09","31152","5338","1"
"5","191","2007-04-09","31153","5397","2"
"5","191","2007-04-10","31154","5924","1"
"6","191","2007-04-27","31155","7150","1"
"3","191","2007-04-27","31156","7450","1"
"2","191","2007-04-27","31157","7520","1"
"0","191","2007-04-29","31158","8583","2"
"4","191","2007-04-30","31159","9297","1"
"4","191","2007-04-30","31160","9964","1"
"2","192","2007-04-06","31161","3902","1"
"4","192","2007-04-07","31162","4469","1"
"2","192","2007-04-09","31163","5400","1"
"0","192","2007-04-11","31164","6223","2"
"0","192","2007-04-12","31165","6691","2"
"2","192","2007-04-27","31166","7147","2"
"0","192","2007-04-28","31167","8051","2"
"7","192","2007-04-29","31168","8292","2"
"7","192","2007-04-30","31169","9462","1"
"2","192","2007-04-30","31170","9831","1"
"6","193","2007-04-08","31171","4892","1"
"2","193","2007-04-28","31172","8211","1"
"4","193","2007-04-29","31173","8379","1"
"4","193","2007-04-29","31174","8431","1"
"2","193","2007-04-30","31175","9079","1"
"4","193","2007-04-30","31176","9575","1"
"7","194","2007-04-07","31177","4231","2"
"2","194","2007-04-09","31178","5146","2"
"2","194","2007-04-09","31179","5291","1"
"3","194","2007-04-10","31180","5894","2"
"7","194","2007-04-30","31181","9064","1"
"6","195","2007-04-07","31182","4234","1"
"2","195","2007-04-07","31183","4315","1"
"4","195","2007-04-09","31184","5228","1"
"0","195","2007-04-10","31185","5536","1"
"4","195","2007-04-11","31186","6175","2"
"2","195","2007-04-27","31187","7349","1"
"4","195","2007-04-29","31188","8280","2"
"0","195","2007-04-29","31189","8479","2"
"6","195","2007-04-30","31190","9188","2"
"5","195","2007-04-30","31191","9870","1"
"4","195","2007-04-30","31192","9994","1"
"2","196","2007-04-08","31193","4879","1"
"4","196","2007-04-08","31194","4999","2"
"4","196","2007-04-09","31195","5143","2"
"3","196","2007-04-09","31196","5353","2"
"4","196","2007-04-10","31197","5768","2"
"4","196","2007-04-12","31198","6857","2"
"3","196","2007-04-28","31199","7666","2"
"0","196","2007-04-28","31200","8266","2"
"1","196","2007-04-29","31201","8472","2"
"0","196","2007-04-29","31202","8700","2"
"5","196","2007-04-30","31203","9346","1"
"6","196","2007-04-30","31204","9721","1"
"4","196","2007-04-30","31205","9804","1"
"10","196","2007-04-30","31206","10122","2"
"4","196","2007-04-30","31207","10191","1"
"8","197","2007-04-07","31208","4486","1"
"4","197","2007-04-08","31209","4739","2"
"6","197","2007-04-09","31210","5182","2"
"0","197","2007-04-09","31211","5344","2"
"2","197","2007-04-28","31212","8165","1"
"4","197","2007-04-30","31213","9378","2"
"0","197","2007-04-30","31214","9476","1"
"4","197","2007-04-30","31215","9585","2"
"2","198","2007-04-06","31216","3770","2"
"2","198","2007-04-08","31217","4588","2"
"0","198","2007-04-08","31218","4750","2"
"4","198","2007-04-10","31219","5794","2"
"4","198","2007-04-12","31220","6567","2"
"4","198","2007-04-12","31221","6819","1"
"4","198","2007-04-12","31222","6889","2"
"0","198","2007-04-27","31223","7287","1"
"5","198","2007-04-27","31224","7441","1"
"2","198","2007-04-27","31225","7583","1"
"0","198","2007-04-27","31226","7622","2"
"5","198","2007-04-28","31227","8145","1"
"0","198","2007-04-30","31228","9389","2"
"4","198","2007-04-30","31229","10112","1"
"2","198","2007-04-30","31230","10147","1"
"2","199","2007-04-08","31231","4499","1"
"8","199","2007-04-08","31232","4580","2"
"4","199","2007-04-08","31233","4976","1"
"2","199","2007-04-09","31234","5398","2"
"5","199","2007-04-10","31235","5680","2"
"2","199","2007-04-12","31236","6668","2"
"4","199","2007-04-12","31237","6782","2"
"4","199","2007-04-28","31238","7782","1"
"0","199","2007-04-29","31239","8709","1"
"2","199","2007-04-30","31240","9752","1"
"4","199","2007-04-30","31241","9894","2"
"4","199","2007-04-30","31242","9959","1"
"2","199","2007-04-30","31243","10196","1"
"4","200","2007-04-06","31244","3580","1"
"2","200","2007-04-09","31245","5110","1"
"0","200","2007-04-11","31246","6123","1"
"2","200","2007-04-11","31247","6167","2"
"4","200","2007-04-11","31248","6181","1"
"3","200","2007-04-26","31249","6947","1"
"2","200","2007-04-27","31250","7574","1"
"3","200","2007-04-29","31251","8368","2"
"2","200","2007-04-29","31252","8462","2"
"6","200","2007-04-30","31253","9527","1"
"4","201","2007-04-05","31254","3528","2"
"6","201","2007-04-06","31255","3708","2"
"0","201","2007-04-27","31256","7106","1"
"2","201","2007-04-27","31257","7606","2"
"0","201","2007-04-30","31258","9355","2"
"2","209","2007-04-05","31259","3504","2"
"5","209","2007-04-07","31260","4071","2"
"5","209","2007-04-07","31261","4309","1"
"4","209","2007-04-08","31262","4810","2"
"4","209","2007-04-08","31263","4907","1"
"3","209","2007-04-09","31264","5170","2"
"5","209","2007-04-09","31265","5219","2"
"0","209","2007-04-11","31266","6210","1"
